ts,rtt,pkgLossRat,dlThroughput,ulThroughput,dnsLatency,dnsSuccessRate,rsrp,rsrq,snr,mimoLayer,mcs,rat,cid,label
16:49:26,165.6,0.0,1.1,1.6,50.0,92.4,-102,-10,1,2,6,20,51,0
16:49:27,0.0,0.0,1.2,1.6,47.0,94.0,-102,-14,-3,1,10,20,51,0
16:49:28,0.0,0.0,1.0,1.6,43.2,87.5,-99,-17,-6,1,10,20,51,0
16:49:29,0.0,0.0,1.0,1.4,47.0,94.0,-102,-15,-3,1,10,20,51,0
16:49:30,0.0,0.0,0.9,1.5,42.6,96.9,-95,-15,20,2,5,20,17,0
16:49:31,0.0,0.0,0.9,1.4,47.0,94.0,-93,-11,23,2,5,20,17,0
16:49:32,0.0,0.0,1.1,1.5,43.2,92.0,-97,-9,21,2,9,20,17,0
16:49:33,0.0,0.0,1.4,1.4,47.0,94.0,-93,-10,23,2,9,20,17,0
16:49:34,0.0,0.0,1.3,1.3,45.8,88.7,-91,-7,26,2,9,20,17,0
16:49:35,0.0,0.0,1.2,1.3,47.0,94.0,-96,-11,22,2,11,20,17,0
16:49:36,0.0,0.0,1.1,1.3,46.0,103.2,-100,-6,23,2,11,20,17,0
16:49:37,0.0,0.0,1.1,1.2,47.0,94.0,-96,-11,23,2,8,20,17,0
